url,job_title,company,company_url,location,job_type,job_function,career_level,salary,posted_date,industries,summary,responsibilities,qualifications,domain,jd_id
https://www.linkedin.com/jobs/view/customer-service-representative-at-banque-misr-4338055275?skipRedirect=true&locale=en_US,Customer Service Representative,Banque Misr,https://eg.linkedin.com/company/banque-misr?trk=public_jobs_topcard-org-name,"South Sinai, Egypt",Full-time,Customer Service and Sales,Entry level,,6 days ago,Banking,,"• Serve customers by completing account transactions.
• Ensure all transactions are aligned with latest Banque Misr policies and procedures, this includes alignment with compliance and KYC standards set by the bank.
• Execute variety of transactions and services which include accepting payments for different types of accounts, cashing checks, checking account balances, transferring funds.
• Identify Sales Referrals
• Ensure that cash drawer is balanced with the settlement sheet and recover any shortages/overages.","•Someone who is willing to work in a remote area(South Sinai)
(Relocation Allowance Available for Non-Residents)
• Experience: 0-3 years in banking services at branches network
• University degree (Graduation year: from 2023 – 2025)
• Minimum graduation grade: Good
• English language proficiency
• Never been tested by Banque Misr
• No Relatives till 3rd degree
• All over Egypt",Support,11
https://www.linkedin.com/jobs/view/fresh-graduate-at-%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%AA%D8%B9%D9%85%D9%8A%D8%B1-%D9%88%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D8%A7%D9%86-hd-bank-4318230528?skipRedirect=true&locale=en_US,Fresh Graduate,بنك التعمير والإسكان HD Bank,https://eg.linkedin.com/company/%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%AA%D8%B9%D9%85%D9%8A%D8%B1-%D9%88%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D8%A7%D9%86-hd-bank?trk=public_jobs_topcard-org-name,"Cairo, Egypt",Full-time,Finance and Human Resources,Entry level,,5 days ago,Banking,"Bachelor's degree in Business or equivalent majors
Graduate of 2023-2024-2025
Fluency in English is required",,,Finance,12
https://www.linkedin.com/jobs/view/sales-consultant-at-wadi-degla-developments-4338129923?skipRedirect=true&locale=en_US,Sales Consultant,Wadi Degla Developments,https://eg.linkedin.com/company/wadi-degla-developments?trk=public_jobs_topcard-org-name,"Cairo, Egypt",Full-time,Sales,Entry level,,5 days ago,Real Estate,"Are you a motivated and results-driven individual with a passion for real estate? We are looking for a
Real Estate Sales Consultant
to join our team! In this role, you will engage with clients, showcase premium properties, negotiate sales, and provide exceptional service to ensure a seamless customer experience.
Job Purpose:
Drive sales growth by following structured plans, building strong client relationships, and continuously identifying new business opportunities in the real estate market.","Build and maintain a robust client database.
Generate and follow up on a reasonable number of leads daily.
Contact and nurture potential customers, tracking each lead's progress.
Identify and capitalize on new sales opportunities with both existing and prospective clients.
Stay up-to-date with project details, availability, and inventory updates.
Conduct client presentations, showcase properties, and arrange site visits.
Provide expert consultation to clients, guiding them to the best property options and addressing all inquiries.
Maintain strong customer relationships by understanding their needs and offering tailored solutions.
Escalate client concerns or issues to the Sales/Assistant Manager when necessary.
Research and suggest potential sales channels for expanding outreach.
Stay informed about market trends and competitor activity.
Prepare and submit regular sales performance reports.","Bachelor's degree in a relevant field.
Experience with CRM systems (Salesforce or similar) is a plus.
0-2 years of experience in real estate sales or a related field.
Strong analytical thinking and problem-solving abilities.
Ability to work under pressure and adapt to a dynamic sales environment.
Good command of English (spoken and written).
Proficiency in MS Office applications.
If you’re passionate about real estate and eager to grow in a fast-paced sales environment, apply now and become part of our success story!",Business,13
https://www.linkedin.com/jobs/view/engineers-fresh-graduates-at-solution-leaders-fayez-engineering-4335087676?skipRedirect=true&locale=en_US,Engineers (Fresh Graduates),Solution Leaders Fayez Engineering,https://sa.linkedin.com/company/snc-lavalin-fayez-engineering-slfe?trk=public_jobs_topcard-org-name,"Cairo, Egypt",Full-time,Design,Entry level,,5 days ago,Oil and Gas,"SLFE Cairo is committed to innovation, excellence, and empowering the next generation of engineers. We are looking for bright, driven individuals to join our team and contribute to cutting-edge projects that shape the future.
Mechanical Engineer
Piping Engineer
Civil / Structural Engineer
Process Engineer
Instrumentation & Controls Engineer
Electrical Engineer",,"Bachelor’s degree in Engineering (Mechanical, Electrical, Chemical, Civil, Instrumentation & Electronics and Communications, etc.)
Minimum 80% aggregate score in academic coursework
Excellent communication(English) and teamwork abilities
Familiarity with engineering tools/software’s related to the field",Creative,14
https://www.linkedin.com/jobs/view/striker-cairo-at-red-bull-4335841695?skipRedirect=true&locale=en_US,Striker - Cairo,Red Bull,https://at.linkedin.com/company/red-bull?trk=public_jobs_topcard-org-name,"Cairo, Cairo, Egypt",Full-time,Sales,Entry level,,1 day ago,Food and Beverage Services,"About the Role:
As a Striker, you are Red Bull's face in the market. You will be responsible for negotiating the elements of Red Bull Perfect Store within a set of Retail accounts in a given geographical area — this includes availability, visibility, communication and additional placements of Red Bull to enable maximum sales of all Red Bull products.
This is
not an office-based role
— you’ll be
70% in the field
, actively engaging with stores and making an impact where it matters most, and
30% in the office
for planning, reporting, and alignment with the sales team. It’s a role for someone energetic, self-driven, and ready to take full ownership of Red Bull’s presence on the ground.","Territory Coverage
Effective coverage of all agreed outlets at optimum frequencies in a cost-effective manner. Completion of all visits allocated to defined territories.
Perfect Store Development
Ensure the premium in-store execution of Red Bull according to strategy defined at the regional and national level Impact the Perfect Stores databases which focuses on availability and distribution, visibility of placements and messaging. Build quality relationships through effective communication. Influence decision makers through presenting compelling insights and commercial proposals.
Stock Management
Manage orders to ensure Red Bull's stock keeping units (SKUs) are in stock and on display at all times. Ensure that stock levels necessary to secure continuous availability of Red Bull products to the consumer in all covered outlets are maintained at all times.
POS Management
Secure (and where possible, improving) the agreed in-store presence of the Red Bull brand. Placement of POS — ensure POS is correctly sited and up to date in all outlets. Promotional Compliance — ensure agreed promotions are in place and running from the first clay.
Administration & Reporting
Complete all necessary administrative tasks accurately and on time. Complete full audits on every visit with accurate information.
Relationship Management
Be the main point of contact for store managers / owners within your defined territory. Build and maintain strong relationships on every visit.
Your areas of knowledge and expertise that matter most for this role:
0 to 3 years of sales experience.
A valid driver's license.","A solid understanding of the Off Premise channel — from supermarkets and convenience stores to kiosks and non-traditional retail.
Commercial awareness and confidence working with sales data and performance metrics — you understand how numbers drive decisions.
Self-motivation and discipline — this is a field-first role, and you’ll need to own your schedule, your results, and your impact.
A team player mindset — while you’ll operate independently, you’ll also collaborate closely with teammates, distributors, and cross-functional teams.",Business,15
https://www.linkedin.com/jobs/view/accounts-receivable-accountant-at-al-mansour-automotive-4339582408?skipRedirect=true&locale=en_US,Accounts Receivable Accountant,Al-Mansour Automotive,https://eg.linkedin.com/company/al-mansour-automotive?trk=public_jobs_topcard-org-name,"New Cairo, Cairo, Egypt",Full-time,Accounting/Auditing,Entry level,,4 days ago,Motor Vehicle Manufacturing,"About the Job:
Responsible for updating billing systems, following up and collecting payments, reconciling accounts, and monitoring payment-related customer accounts. Examine financial records, collect information prepare reports, and make recommendations.
Job Description:
Collection and allocation of payments
Follow-up, collection, and allocation of customer payments
Monitoring customer accounts
Matching payments with invoices and ensuring proper clearing.
Process Adjustments
Monthly Closing entries, visa adjustments, invoices to be charged to vendor accounts, distributors' tax commission …etc.
Handling customer problems
Investigate and resolve customer queries and problems
Monthly Reports
Customer aging report for all branches, warranty analysis reports (Overdue & without claims), collection ratios report
Company Wide Accountabilities:
Focuses on results to be achieved in the context of the department's goals while seeking guidance and feedback on his/her performance through Mansour's performance management system. Responds effectively and take action to improve the results achieved.
Displays appropriate behavior & contributes to creating a positive team spirit.
Actively seeks opportunities to learn by formal and informal means, learns from others, adopts & sharing best practices. Show commitment to his/her development needs and plans.
Establish effective relationships with internal customers to understand & meet or exceed their needs and expectations. Find ways to ensure internal customer satisfaction.",,"A bachelor’s degree in accounting, finance, commerce, economics, or a business-related field
Minimum Experience:
2-4 Years experience in the same position",Finance,16
https://www.linkedin.com/jobs/view/interior-designer-ikea-cairo-festival-city-at-al-futtaim-4312099520?skipRedirect=true&locale=en_US,Interior Designer | IKEA | Cairo Festival City,Al-Futtaim,https://ae.linkedin.com/company/alfuttaim?trk=public_jobs_topcard-org-name,"Cairo, Cairo, Egypt",Full-time,"Design, Art/Creative, and Information Technology",Not Applicable,,2 weeks ago,Retail,"Job Requisition ID:
172571
Established in the 1930s as a trading business, Al-Futtaim Group today is one of the most diversified and progressive, privately held regional businesses headquartered in Dubai, United Arab Emirates. Structured into five operating divisions; automotive, financial services, real estate, retail and healthcare; employing more than 35,000 employees across more than 20 countries in the Middle East, Asia and Africa, Al-Futtaim Group partners with over 200 of the world's most admired and innovative brands. Al-Futtaim Group’s entrepreneurship and relentless customer focus enables the organization to continue to grow and expand; responding to the changing needs of our customers within the societies in which we operate.
By upholding our values of respect, excellence, collaboration and integrity; Al-Futtaim Group continues to enrich the lives and aspirations of our customers each and every day
Overview Of The Role:
The Interior Designer at IKEA is responsible for the visual presentation of the product range in the furniture showroom. The role involves designing home furnishing solutions that meet IKEA standards and exceed customer expectations. This position requires creativity, a good understanding of the market and trends, and the ability to work collaboratively on projects that enhance the store's commercial objectives. Success in this role will involve maintaining high standards of display, ensuring customer engagement, and supporting the commercial calendar.","Use home furnishing competence to create home furnishing solutions in room settings, homes, vignettes, and sales support areas that reflect the IKEA identity.
Actively contribute in the gathering of insights from home visit interviews and translate this knowledge into locally relevant, functional, commercial home furnishing solutions that exceed customer expectations.
Stay up to date and knowledgeable about home furnishing, retailing, and trends to contribute in workshops to generate creative ideas.
Assist in planning in-house projects and in preparing drawings and perspectives according to IKEA Concept.
Implement and maintain all interiors and displays in the showroom.
Conduct daily inspection of the room setting and ensure that damages are corrected immediately.
Support the planning and implementation of the store commercial calendar.
Maintain all areas in the store following IKEA standards.
Follow IKEA manuals to produce functional home furnishing solutions within the store.
Get involved in other projects relating to activities that are carried out in the store from time to time. This may include rebuilding business areas based on feedback from the range relating to changed priorities or poor performance of the area.
Assist Visual Merchandisers as required in projects or activities planned for the store.
Show customers the extension of the range coordination, and various ideas and proposals for different rooms in the house, living and realistic, complete with accessories.
Plan and decorate the room settings to be inspirational for customers and offer home furnishing solutions.
What you will need:
Ability to stay up-to-date with home furnishing, retailing, and trends
Proficiency in Revit is a must.
Degree or Diploma in Interior Designing or Architecture.
0-2 years experience in interior design firms.
Good knowledge of home furnishing market, social trends, and fashion.
Proficiency in AutoCAD, and Sketchup is a plus","Excellent written and verbal communication in English.
About Al-Futtaim Retail
Al-Futtaim Retail has established itself as one of the leaders in Retail across the Middle East, Africa & Asia over the past 30 years. We have developed partnerships with some of the biggest and most respected Brands in the world including IKEA, ACE and Toys R Us in the Middle East and the Inditex Group of Brands (Zara, Mango, Bershka and P&B) across Asia. We are also one of the largest Global partners of Marks and Spencer’s in both regions with over 75 stores offering both fashion & food options.
Most recently we have been responsible for bringing brands to the Middle East for the first time with the exciting launches of Watsons and B&Q and we aim to continue to be agile and adaptive to our markets with new launches and further development. For this to be possible we aim to recruit the best talent from all backgrounds who will continue to challenge and develop our diverse workforce which includes over 100 nationalities across 12 countries. Join us today and make a difference…
About Al-Futtaim IKEA
GROWING TOGETHER...
We are a values-driven company with a passion for life at home. Our vision is to create a better everyday life for the many people.
Al-Futtaim IKEA holds the franchise rights for IKEA in Egypt, Oman, Qatar and the United Arab Emirates.",Creative,17
https://www.linkedin.com/jobs/view/financial-planning-analyst-at-wadi-degla-clubs-company-s-a-e-4331451241?skipRedirect=true&locale=en_US,Financial Planning Analyst,Wadi Degla Clubs Company S.A.E.,https://eg.linkedin.com/company/wadi-degla-clubs-company-s-a-e?trk=public_jobs_topcard-org-name,"Cairo, Egypt",Full-time,"Finance, Analyst, and Strategy/Planning",Entry level,,2 weeks ago,Spectator Sports,"Job Description:
Create a template for budget and facilitate the stakeholders in it.
Consolidate the budget and submit to the direct manager.
Prepare monthly variance report comparing actual P&L Vs. budget.
Assist the manager in preparing any required data and reports.
Ensure all department documents are well safeguarded.
Ensure that the financial monthly posting complies with budget template.
Perform any additional tasks that might be necessary for easier workflow, within the main frame of the job’s specialty.",,"Bachelor’s degree major Accounting, or economics.
Proficient user of MS office.",Finance,18
https://www.linkedin.com/jobs/view/sales-assistant-ikea-cairo-festival-city-at-al-futtaim-4331137361?skipRedirect=true&locale=en_US,Sales Assistant | IKEA | Cairo Festival City,Al-Futtaim,https://ae.linkedin.com/company/alfuttaim?trk=public_jobs_topcard-org-name,"Cairo, Cairo, Egypt",Full-time,Sales and Business Development,Not Applicable,,3 weeks ago,Retail,"Overview Of The Role:
The Retail Sales Representative is responsible for establishing rapport and credibility with customers to assist them in purchasing products, ensuring a high standard of merchandising, and maintaining stock to achieve sales targets. The role involves daily inspections of the sales area, customer engagement, stock management, and the development of customer relationships to enhance sales performance. Success is determined by the ability to exceed expectations and uphold IKEA's values.","Operational & Commercial
Conduct daily detailed inspections to review the availability and positioning of price labels, product information tags, and other communication media.
Review daily stock levels on all products and recommend orders to the Shopkeeper.
Coordinate with the Procurement Executive for stock-related information.
Ensure a customer-focused environment by meeting and serving customers with empathy and care.
Have daily dialogues with guests to gather feedback and learn about their needs, then act on their input.
Develop relationships with diverse customers to build trust and confidence.","Maintain contact with customers regarding new or interesting items and follow up on quotations to convert to sales.
Encourage the team to meet customer needs and improve service.
Promote product sales by seizing sales opportunities and suggesting solutions and add-on sales.
Suggest improvements to sales strategies and identify slow-moving items for action.
Maintain full product displays using company merchandising methods.
Be an expert on the product range within the department.
Stay informed about market developments, including advertising, promotions, and market visits.
Keep the Sales Manager informed about customer feedback and product range gaps.
Proactivity
Sales-driven approach
What Qualifies You For The Role:
Secondary Education
Minimum of 3 years in a similar role
Proactivity and sales-driven approach
Good command of English language
Preferred: Good command of Arabic",Business,19
https://www.linkedin.com/jobs/view/business-operations-specialist-at-al-ahly-momkn-4320197712?skipRedirect=true&locale=en_US,Business Operations Specialist,Al Ahly Momkn,https://eg.linkedin.com/company/alahlymomknfore-payments?trk=public_jobs_topcard-org-name,"Cairo, Cairo, Egypt",Full-time,Business Development,Mid-Senior level,,1 week ago,Financial Services,"Handling & solving all inquiries & complaints, Aiming to give a high standard of service as well as building up customer experience.
Assure proper handling of queries & complaints within the accepted service level.
Coordinating with other departments to maintain a high level of customer satisfaction.
Properly handles & solves customers' inquiries & complaints, whether verbal via phone or written via email or letters.
Conduct User Acceptance Testing (UAT) and other testing activities for new releases, change requests, and service integrations to ensure quality and functionality.
Communicate actively with other departments such as Cal center, Sales & business developments Accurately records all details of customers' inquiries & complaints for statistical and analytical purposes.",,"Participates in all company offered training sessions.
Bachelor's degree in BA, BIS or equivalents
0-2 Years of Experience
Computer & MO Literacy.
Ability to collaborate effectively across various departments.
Solid background to Company products & services.
Creating test cases documents.
Perform thorough investigation (Tech & business) to discover issues down to root cause.
Good knowledge of transaction processing within payment networks
Benefits
Embark on an exciting journey with the Fin-tech Experts.
Join a workplace that actively encourages and supports all talents.
A support system where you have a safe place to voice your opinion, share feedback, and be your true authentic self.
Join us in our mission to accelerate financial inclusion and make financial freedom accessible to all.",Business,20
